EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,Silicate,SILCAT_FLAG_W,Nitrate,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,Phosphate,PHSPHT_FLAG_W,CFC11,CFC11_FLAG_W,CFC12,CFC12_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,tCO2,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TMP,SA,CT,pdens
33RO20071215,18,11,1,10,11011,2,20071220,11,18.4998,-110,3452,850.8,5.2192,34.5361,2,34.5367,2,4.7,2,4.4,2,92.9,2,43.6,2,0,2,3.26,2,-999,9,-999,9,-999,9,-999,9,2346.6,2,-999,9,25,34.71043623,5.146469387,27.29993639
33RO20071215,18,11,1,9,11009,2,20071220,11,18.4998,-110,3452,1001,4.5572,34.5477,2,34.548,2,10.5,2,10.7,2,105,2,44.6,2,0,2,3.29,2,0.008,2,0.006,2,-999,9,-999,9,2358.3,2,2365.7,2,25,34.72346779,4.475939377,27.38617028
33RO20071215,18,11,1,8,11008,2,20071220,11,18.4998,-110,3452,1151,3.9578,34.564,2,34.5653,2,22,2,22.3,2,116.6,2,44.6,2,0,2,3.25,2,-999,9,-999,9,-999,9,-999,9,2364.8,2,2309.6,4,25,34.7409192,3.86863674,27.46421665
33RO20071215,18,11,1,7,11007,2,20071220,11,18.4998,-110,3452,1333.6,3.4993,34.5828,2,34.5832,2,34.7,2,35.6,2,125.4,2,44,2,0,2,3.15,2,0.006,2,0.003,2,-999,9,-999,9,2367.1,2,2391.2,2,25,34.76106558,3.399038377,27.52685433
33RO20071215,18,11,1,6,11006,2,20071220,11,18.4998,-110,3452,1532.5,3.0463,34.6026,2,34.6059,2,50.5,2,50.6,2,134.2,2,43.1,2,0,2,3.05,2,-999,9,-999,9,-999,9,-999,9,2367.7,2,-999,9,25,34.78213048,2.934284902,27.58715998
33RO20071215,18,11,1,5,11005,2,20071220,11,18.4998,-110,3452,1866.8,2.4094,34.6331,2,34.634,2,76.2,2,75.6,2,147.3,2,41.3,2,0,2,2.84,2,0.003,2,0.004,2,-999,9,-999,9,2366.7,2,2417.6,2,25,34.81424169,2.277543566,27.66980527
33RO20071215,18,11,1,4,11004,2,20071220,11,18.4998,-110,3452,2257.6,1.9495,34.6563,2,34.6581,2,99.3,2,100.6,2,156.4,6,39.6,6,0,6,2.7,2,-999,9,-999,9,-999,9,-999,9,2360.6,2,-999,9,25,34.83857873,1.791335648,27.72804457
33RO20071215,18,11,1,3,11003,2,20071220,11,18.4998,-110,3452,2667.1,1.7925,34.6665,2,34.6672,2,111,2,110.6,2,159.4,6,38.9,6,0,6,2.61,2,0.005,2,0.006,2,-999,9,-999,9,2356.7,2,2432,2,25,34.84920591,1.600423756,27.75096701
33RO20071215,18,11,1,2,11002,2,20071220,11,18.4998,-110,3452,3064.4,1.7133,34.6726,2,34.6727,2,118,2,117.8,2,161.3,6,38.5,6,0,6,2.57,2,0.005,2,0.006,2,-999,9,-999,9,2353.8,2,2433,2,25,34.85542686,1.485143386,27.76443239
33RO20071215,18,11,1,1,11001,2,20071220,11,18.4998,-110,3452,3474.9,1.7256,34.6755,2,34.6772,2,121.5,2,119.9,2,160.3,2,38.4,2,0,2,2.55,2,0.004,6,0.005,6,-999,9,-999,9,2353.7,6,2407.5,4,25,34.85812588,1.45582175,27.76872211
33RO20071215,18,12,1,23,11023,2,20071220,532,17.9142,-109.9983,3459,25.7,25.1212,34.6516,2,34.6536,2,208.3,2,207.6,2,1.9,2,0.1,2,0.01,2,0.27,2,1.758,2,1.123,2,-999,1,1.3,2,2002.2,2,2303.4,2,25,34.81536919,25.1289706,23.04505177
33RO20071215,18,12,1,22,11022,2,20071220,532,17.9142,-109.9983,3459,49.9,21.7556,34.2968,2,34.3193,2,173.8,2,168,2,4.6,2,4.6,2,0.39,2,0.73,2,2.072,2,1.262,2,-999,1,0.84,2,2073.6,2,2279.3,2,25,34.45927645,21.76440193,23.75832898
33RO20071215,18,12,1,21,11021,2,20071220,532,17.9142,-109.9983,3459,75.1,16.8456,34.4826,2,34.5066,2,61.7,2,55.2,2,16.4,2,19.9,2,0.05,2,1.91,2,1.81,2,1.083,2,-999,1,-999,9,2198.4,2,2283,2,25,34.64644493,16.83775753,25.16155214
33RO20071215,18,12,1,20,11020,2,20071220,532,17.9142,-109.9983,3459,100.5,14.8659,34.6547,2,34.6847,2,31.1,2,26.7,2,25.3,2,23.6,2,0.02,2,2.38,2,1.478,2,0.89,2,-999,1,-0.38,2,2243.3,2,2297.9,2,25,34.82021636,14.84877694,25.74369472
33RO20071215,18,12,1,19,11019,2,20071220,532,17.9142,-109.9983,3459,125.8,13.967,34.7732,2,34.7731,2,14.2,2,14.1,2,29.6,2,23.4,2,0.02,2,2.52,2,1.131,2,0.685,2,-999,9,-999,9,2259.6,2,2304.6,2,25,34.94007123,13.94342189,26.02830337
33RO20071215,18,12,1,18,11018,2,20071220,532,17.9142,-109.9983,3459,150.7,13.2455,34.7858,2,34.7845,2,3.9,2,3.5,2,29,2,17.1,2,4.74,2,2.52,2,0.779,6,0.489,6,-999,1,-0.28,2,2262.1,2,2316.5,2,25,34.95318742,13.21851319,26.18755636
33RO20071215,18,12,1,17,11017,2,20071220,532,17.9142,-109.9983,3459,200.9,12.458,34.7899,2,34.7878,2,3.5,2,3.2,2,30.7,2,19.6,2,3.88,2,2.51,2,0.586,2,0.37,2,-999,1,-0.31,2,2264.5,2,2317.6,2,25,34.95775563,12.42481408,26.34869525
33RO20071215,18,12,1,16,11016,2,20071220,532,17.9142,-109.9983,3459,272.4,11.6586,34.7531,2,34.7502,2,3.5,2,3.3,2,34,2,20.3,2,2.76,2,2.57,2,0.398,2,0.248,2,-999,1,-0.32,2,2273.5,2,2319.3,2,25,34.92134352,11.61797378,26.47464575
33RO20071215,18,12,1,15,11015,2,20071220,532,17.9142,-109.9983,3459,354.8,10.4315,34.6736,2,34.6712,2,3.5,2,3,2,41.7,2,23.4,2,1.22,2,2.73,2,0.242,2,0.147,2,-999,1,-0.34,2,2286.5,2,2322.6,4,25,34.8424194,10.38477255,26.63641146
33RO20071215,18,12,1,14,11014,2,20071220,532,17.9142,-109.9983,3459,424.8,9.2715,34.6072,2,34.6052,2,3.6,2,3.8,2,48.8,2,28.7,2,0.03,2,2.85,2,0.117,2,0.072,2,-999,1,-0.6,4,2294.4,2,2325.7,2,25,34.77665269,9.221018091,26.78120649
33RO20071215,18,12,1,13,11013,2,20071220,532,17.9142,-109.9983,3459,499.8,7.9835,34.5551,2,34.5535,2,3.7,2,3.7,2,59.8,2,33,2,0.01,2,3,2,0.048,2,0.029,2,-999,9,-0.1,3,2307.1,2,2327.3,4,25,34.72542335,7.930131758,26.94172244
33RO20071215,18,12,1,12,11012,2,20071220,532,17.9142,-109.9983,3459,601.1,6.9404,34.5308,2,34.5326,2,3.7,2,3.4,2,70.6,2,36.9,2,0.01,2,3.12,2,0.02,2,0.013,2,-999,1,-999,5,2320.4,2,2344.4,4,25,34.70237048,6.881462222,27.07319534
33RO20071215,18,12,1,11,11010,2,20071220,532,17.9142,-109.9983,3459,751.4,5.6813,34.5166,2,34.516,2,4.8,2,4.6,2,86.9,2,41.5,2,0.01,2,3.2,2,-0.001,2,0,2,-999,1,-0.35,2,2338.8,2,2359.5,4,25,34.68973314,5.614922874,27.22751544
33RO20071215,18,12,1,10,11011,2,20071220,532,17.9142,-109.9983,3459,900.5,4.8686,34.5405,2,34.5409,2,7.7,2,7,2,98.5,2,44.2,2,0.01,2,3.28,2,0.005,2,0.002,2,-999,1,-0.37,2,2351.8,2,2357.4,2,25,34.7152409,4.793868089,27.34431663
33RO20071215,18,12,1,9,11009,2,20071220,532,17.9142,-109.9983,3459,1050,4.222,34.555,2,34.5545,2,16.9,2,16.4,2,110.9,2,44.6,2,0,2,3.28,2,0.008,2,0.005,2,-999,9,-999,9,2360.5,2,2369,2,25,34.7310469,4.139214407,27.42832064
33RO20071215,18,12,1,8,11008,2,20071220,532,17.9142,-109.9983,3459,1202.5,3.7504,34.5724,2,34.5708,2,27.4,2,27.2,2,120.2,2,44.1,2,0,2,3.22,2,0.007,2,0.004,2,-999,1,-0.38,2,2364.7,2,2378.8,2,25,34.74960593,3.658761349,27.49228156
33RO20071215,18,12,1,7,11007,2,20071220,532,17.9142,-109.9983,3459,1402.2,3.2394,34.5937,2,34.5941,2,42.5,2,43.5,2,130.7,2,43.5,2,0,2,3.1,2,0.005,2,0.004,2,-999,9,-999,9,2367.4,2,2390.9,2,25,34.77233128,3.136141381,27.56076897
33RO20071215,18,12,1,6,11006,2,20071220,532,17.9142,-109.9983,3459,1593.5,2.9079,34.61,2,34.6096,2,56.2,2,57,2,136.5,2,42.6,2,0,2,3.01,2,0.002,2,0.002,2,-999,1,-0.29,2,2365.6,2,2399.9,2,25,34.78973676,2.79241882,27.60598636
33RO20071215,18,12,1,5,11005,2,20071220,532,17.9142,-109.9983,3459,2001.4,2.2514,34.6415,2,34.6424,2,84.9,2,83.9,2,150.5,2,40.7,2,0,2,2.81,2,0.003,2,0.004,2,-999,9,-999,9,2364.2,2,2420.4,2,25,34.82303206,2.110434593,27.69048929
33RO20071215,18,12,1,4,11004,2,20071220,532,17.9142,-109.9983,3459,2401,1.8825,34.6613,2,34.6619,2,104.4,2,104.3,2,157.6,6,39.3,6,0,6,2.66,2,0.004,2,0.005,2,-999,1,-0.16,2,2360.1,2,2439.7,4,25,34.84366904,1.712855083,27.73809776
33RO20071215,18,12,1,3,11003,2,20071220,532,17.9142,-109.9983,3459,2800.4,1.7546,34.6692,2,34.6711,2,113.9,2,113.1,2,160.3,6,38.7,6,0,6,2.6,2,0.004,2,0.004,2,-999,9,-999,9,2354.3,2,2440.2,2,25,34.85186836,1.550865636,27.75676651
33RO20071215,18,12,1,2,11002,2,20071220,532,17.9142,-109.9983,3459,3202,1.7001,34.6756,2,34.6753,2,121.1,2,121.5,2,159.7,6,38.3,6,0,6,2.55,2,0.005,2,0.005,2,-999,1,-0.06,2,2352,2,2441.8,2,25,34.85819635,1.458663536,27.76857184
33RO20071215,18,12,1,1,11001,2,20071220,532,17.9142,-109.9983,3459,3487.9,1.6995,34.6776,2,34.6783,2,124.6,2,123.3,2,159,2,38.3,2,0,2,2.54,2,0.004,6,0.004,6,-999,1,-0.07,2,2350.6,6,2442.2,2,25,34.86010681,1.429038347,27.77224458
33RO20071215,18,13,1,24,11024,2,20071220,1120,17.333,-110.0003,3436,15.2,26.2524,34.3268,2,34.3327,2,202.6,2,202.5,2,1.6,2,0.1,2,0,2,0.2,2,-999,9,-999,9,-999,1,1.47,2,1977.7,6,2280.6,2,25,34.48886465,26.27766008,22.44954668
33RO20071215,18,13,1,23,11023,2,20071220,1120,17.333,-110.0003,3436,32.3,26.2495,34.36,2,34.3506,2,203.2,2,202.3,2,1.7,2,0.1,2,0,2,0.22,2,-999,9,-999,9,-999,9,-999,9,1974.9,2,2281.6,2,25,34.52251094,26.26959603,22.47689355
33RO20071215,18,13,1,22,11022,2,20071220,1120,17.333,-110.0003,3436,50.4,25.727,34.4336,2,34.4324,2,202.6,2,198.3,2,2,2,0.5,2,0.04,2,0.28,2,-999,9,-999,9,-999,9,-999,9,1997.5,2,-999,5,25,34.59670401,25.7389427,22.69644161
33RO20071215,18,13,1,21,11021,2,20071220,1120,17.333,-110.0003,3436,82.9,17.5109,34.3414,2,34.3901,2,101.5,2,94.3,2,12.6,2,15.2,2,0.06,2,1.55,2,-999,9,-999,9,-999,9,-999,9,2162.3,2,2293.3,2,25,34.50483233,17.50626449,24.89536626
33RO20071215,18,13,1,20,11020,2,20071220,1120,17.333,-110.0003,3436,107.5,14.9358,34.6103,2,34.6267,2,15.8,2,16.2,2,23.5,2,23.8,2,0.03,2,2.35,2,-999,9,-999,9,-999,9,-999,9,2238.7,2,2304.9,2,25,34.77582076,14.91873333,25.69464449
33RO20071215,18,13,1,19,11019,2,20071220,1120,17.333,-110.0003,3436,132.2,13.136,34.7008,2,34.7056,2,2.9,2,5.8,2,28.8,2,24.5,2,0.02,2,2.5,2,-999,9,-999,9,-999,9,-999,9,2257.1,2,2296.4,2,25,34.86741982,13.11360951,26.1430364
33RO20071215,18,13,1,18,11018,2,20071220,1120,17.333,-110.0003,3436,165.9,12.4294,34.7535,2,34.7518,2,3.7,2,3.5,2,31.3,2,23,2,1.1,2,2.54,2,-999,9,-999,9,-999,9,-999,9,2262,2,2301.2,2,25,34.92084853,12.40175142,26.32484793
33RO20071215,18,13,1,17,11017,2,20071220,1120,17.333,-110.0003,3436,224.2,11.5505,34.7336,2,34.7318,2,3.4,2,2.8,2,34.4,2,22.2,2,1.58,2,2.58,2,-999,9,-999,9,-999,9,-999,9,2274.8,2,2305.6,2,25,34.90129777,11.51668857,26.47807868
33RO20071215,18,13,1,16,11016,2,20071220,1120,17.333,-110.0003,3436,299.3,10.515,34.6691,2,34.6679,2,3.4,2,3.7,2,39.3,2,23.9,2,1.05,2,2.67,2,-999,9,-999,9,-999,9,-999,9,2282.3,2,2319.9,2,25,34.8371299,10.47494118,26.61657312
33RO20071215,18,13,1,15,11015,2,20071220,1120,17.333,-110.0003,3436,374.4,9.4745,34.6195,2,34.6214,2,3.5,2,4.2,2,46,2,27.6,2,0.16,2,2.79,2,-999,9,-999,9,-999,9,-999,9,2289.1,2,2324.6,4,25,34.78822195,9.428991894,26.75624321
33RO20071215,18,13,1,14,11014,2,20071220,1120,17.333,-110.0003,3436,449.9,8.3901,34.5777,2,34.5749,2,3.5,2,3.5,2,56.3,2,31.4,2,0.07,2,2.94,2,-999,9,-999,9,-999,9,-999,9,2303.7,2,2332.8,2,25,34.74728543,8.340230882,26.89703269
33RO20071215,18,13,1,13,11013,2,20071220,1120,17.333,-110.0003,3436,532.1,7.4989,34.552,2,34.5502,2,3.6,2,3.8,2,64.6,2,34.8,2,0,2,3.05,2,-999,9,-999,9,-999,9,-999,9,2313.9,2,2331.9,4,25,34.72264397,7.444144487,27.01032899
33RO20071215,18,13,1,12,11012,2,20071220,1120,17.333,-110.0003,3436,650.7,6.4848,34.5419,2,34.5416,2,3.7,2,3.9,2,74.8,2,39,2,0,2,3.16,2,-999,9,-999,9,-999,9,-999,9,2329,2,2349.2,4,25,34.71396757,6.423082797,27.14380389
33RO20071215,18,13,1,11,11010,2,20071220,1120,17.333,-110.0003,3436,799.9,5.5812,34.5336,2,34.5328,2,4.4,2,4.2,2,87,2,42.5,2,0,2,3.25,2,-999,9,-999,9,-999,9,-999,9,2341.9,2,2360.9,4,25,34.70719092,5.510737809,27.25393889
33RO20071215,18,13,1,10,11011,2,20071220,1120,17.333,-110.0003,3436,949.5,4.7885,34.5403,2,34.5396,2,8.8,2,8,2,100.1,2,44.4,2,0,2,3.29,2,-999,9,-999,9,-999,9,-999,9,2353.1,2,2356.9,2,25,34.71533331,4.710035849,27.35382882
33RO20071215,18,13,1,9,11009,2,20071220,1120,17.333,-110.0003,3436,1099.8,4.1431,34.5579,2,34.5577,2,18.4,2,21.1,3,112.4,2,44.7,2,0,2,3.27,2,-999,9,-999,9,-999,9,-999,9,2362.2,2,2369,2,25,34.73414863,4.056694375,27.43943082
33RO20071215,18,13,1,8,11008,2,20071220,1120,17.333,-110.0003,3436,1266.1,3.6684,34.574,2,34.5753,2,29.4,2,29.3,2,122.7,2,44.2,2,0,2,3.19,2,-999,9,-999,9,-999,9,-999,9,2366.3,2,2380.6,2,25,34.75150507,3.572176246,27.5023748
33RO20071215,18,13,1,7,11007,2,20071220,1120,17.333,-110.0003,3436,1466.6,3.1032,34.5989,2,34.599,2,47.7,2,48.4,2,133.4,2,43.2,2,0,2,3.06,2,-999,9,-999,9,-999,9,-999,9,2368,2,2394.8,2,25,34.77779228,2.996080995,27.57807065
33RO20071215,18,13,1,6,11006,2,20071220,1120,17.333,-110.0003,3436,1732.8,2.5711,34.6248,2,34.6249,2,69.3,2,69.2,2,144.3,2,41.9,2,0,2,2.91,2,-999,9,-999,9,-999,9,-999,9,2367.6,2,2409.6,2,25,34.80512958,2.44829343,27.64821467
33RO20071215,18,13,1,5,11005,2,20071220,1120,17.333,-110.0003,3436,2132,2.0343,34.653,2,34.6534,2,95,2,95.3,2,154.5,2,40,2,0,2,2.72,2,-999,9,-999,9,-999,9,-999,9,2362.9,2,2435.1,4,25,34.83476502,1.885594603,27.71770257
33RO20071215,18,13,1,4,11004,2,20071220,1120,17.333,-110.0003,3436,2531,1.8055,34.6656,2,34.6666,2,109,2,109.6,2,159.1,6,39.1,6,0,6,2.64,2,-999,9,-999,9,-999,9,-999,9,2360.8,2,2440.1,4,25,34.84800724,1.62562892,27.74812964
33RO20071215,18,13,1,3,11003,2,20071220,1120,17.333,-110.0003,3436,2933.6,1.7161,34.672,2,34.6724,2,117.1,2,116.6,2,160.7,6,38.6,6,0,6,2.58,2,-999,9,-999,9,-999,9,-999,9,2355.5,2,2441.7,4,25,34.8545845,1.500541507,27.76263429
33RO20071215,18,13,1,2,11002,2,20071220,1120,17.333,-110.0003,3436,3333.9,1.7068,34.6759,2,34.6769,2,122.2,2,122.4,2,159.4,6,38.3,6,0,6,2.55,2,-999,9,-999,9,-999,9,-999,9,2351.4,2,2441.6,4,25,34.85831426,1.451945597,27.76915398
33RO20071215,18,13,1,1,11001,2,20071220,1120,17.333,-110.0003,3436,3452.2,1.7159,34.6762,2,34.6773,2,123.1,2,122,2,159.3,2,38.3,2,0,2,2.54,2,-999,9,-999,9,-999,9,-999,9,2351.4,6,2444.3,4,25,34.85860229,1.448713732,27.76961845
33RO20071215,18,14,1,24,11024,2,20071220,1708,16.7513,-109.9995,3476,5.3,27.1258,34.1019,2,34.1044,2,200.3,2,196.4,2,1.2,2,0.1,2,0,2,0.12,2,1.599,6,1.026,6,-999,9,-999,9,1939.9,6,2250,2,25,34.26288608,27.16475334,22.00305844
33RO20071215,18,14,1,23,11023,2,20071220,1708,16.7513,-109.9995,3476,20.4,27.0977,34.1045,2,34.1074,2,199.2,2,198.8,2,1.4,2,0.1,2,0.01,2,0.13,2,1.587,2,1.021,2,-999,9,-999,9,1939.5,2,2257.7,2,25,34.26553295,27.13298475,22.01512748
33RO20071215,18,14,1,22,11022,2,20071220,1708,16.7513,-109.9995,3476,43.2,26.9575,34.1283,2,34.1631,2,193.2,2,187.8,2,1.8,2,1.2,2,0.1,2,0.25,2,1.598,2,1.017,2,-999,9,-999,9,1964.1,2,2260.4,2,25,34.28979889,26.98616915,22.07967235
33RO20071215,18,14,1,21,11021,2,20071220,1708,16.7513,-109.9995,3476,67.3,19.5071,34.4906,2,34.4893,2,49.6,2,49.2,2,12,2,19.8,2,0.17,2,1.74,2,1.629,2,0.987,2,-999,9,-999,9,2174.1,2,2277.3,2,25,34.65432329,19.50292771,24.50968554
33RO20071215,18,14,1,20,11020,2,20071220,1708,16.7513,-109.9995,3476,93.1,15.8983,34.5536,2,34.5834,2,17.7,2,12.8,2,20.9,2,24.1,2,0.04,2,2.25,2,1.362,2,0.803,2,-999,9,-999,9,2229.8,2,2285.3,2,25,34.71839275,15.88512163,25.4360917
33RO20071215,18,14,1,19,11019,2,20071220,1708,16.7513,-109.9995,3476,117.9,14.1466,34.6973,2,34.7097,2,3.9,2,2.7,2,25.4,2,23.4,2,0.24,2,2.42,2,0.973,2,0.587,2,-999,9,-999,9,2248.3,2,2297.3,2,25,34.86353965,14.12593038,25.93151491
33RO20071215,18,14,1,18,11018,2,20071220,1708,16.7513,-109.9995,3476,143.9,13.033,34.7794,2,34.777,2,3.7,2,3.5,2,28.2,2,20.9,2,3.03,2,2.45,2,0.704,6,0.428,6,-999,9,-999,9,2255.2,2,2300.2,2,25,34.9465701,13.00726482,26.22503208
33RO20071215,18,14,1,17,11017,2,20071220,1708,16.7513,-109.9995,3476,183.8,12.0411,34.7514,2,34.7514,2,3.6,2,2.7,2,32.1,2,22.7,2,1.41,2,2.52,2,0.471,2,0.288,2,-999,9,-999,9,2265.2,2,2303.1,2,25,34.91885145,12.01152454,26.39845673
33RO20071215,18,14,1,16,11016,2,20071220,1708,16.7513,-109.9995,3476,251.6,11.2664,34.7257,2,34.7238,2,3.5,2,3,2,35.1,2,22.2,2,1.68,2,2.57,2,0.314,2,0.192,2,-999,9,-999,9,2275.4,2,2305.9,2,25,34.8934897,11.22970925,26.5249541
33RO20071215,18,14,1,15,11015,2,20071220,1708,16.7513,-109.9995,3476,325.1,10.0996,34.6516,2,34.647,2,3.5,2,3.8,2,41.7,2,25.8,2,0.58,2,2.71,2,0.155,2,0.096,2,-999,9,-999,9,2286.5,2,2309.4,2,25,34.81977737,10.05768928,26.67533657
33RO20071215,18,14,1,14,11014,2,20071220,1708,16.7513,-109.9995,3476,400.4,9.1349,34.6019,2,34.6009,2,3.6,2,3.7,2,48.3,2,29.8,2,0.01,2,2.82,2,0.077,2,0.046,2,-999,9,-999,9,2293.6,2,2327,4,25,34.77077573,9.087712604,26.7981577
33RO20071215,18,14,1,13,11013,2,20071220,1708,16.7513,-109.9995,3476,475.5,8.1466,34.5634,2,34.5623,2,3.6,2,3,2,57.5,2,32.9,2,0,2,2.95,2,0.04,2,0.023,2,-999,9,-999,9,2304.4,2,2317.9,2,25,34.73319567,8.095076475,26.92317529
33RO20071215,18,14,1,12,11012,2,20071220,1708,16.7513,-109.9995,3476,567.2,7.1025,34.5388,2,34.5374,2,3.6,2,3.6,2,67.8,2,36.6,2,0,2,3.07,2,0.017,2,0.008,2,-999,9,-999,9,2316.1,2,2351.2,4,25,34.70973927,7.046090812,27.05629199
33RO20071215,18,14,1,11,11010,2,20071220,1708,16.7513,-109.9995,3476,701,6.0132,34.5296,2,34.5298,2,3.8,2,3.3,2,81.2,2,40.9,2,0,2,3.18,2,0.007,2,0.004,2,-999,9,-999,9,2333.2,2,2361,4,25,34.70203673,5.949407222,27.19556194
33RO20071215,18,14,1,10,11011,2,20071220,1708,16.7513,-109.9995,3476,850.5,5.1756,34.534,2,34.534,2,5.9,2,5.4,2,93.5,2,43.6,2,0,2,3.24,2,0.006,2,0.003,2,-999,9,-999,9,2346.7,2,-999,5,25,34.70794714,5.103230531,27.30303238
33RO20071215,18,14,1,9,11009,2,20071220,1708,16.7513,-109.9995,3476,1000.6,4.4649,34.5476,2,34.5488,2,14.3,2,12.3,2,105.6,2,44.7,2,0.01,2,3.26,2,0.005,2,0.002,2,-999,9,-999,9,2356.5,2,1993.2,4,25,34.72297828,4.384436195,27.39574349
33RO20071215,18,14,1,8,11008,2,20071220,1708,16.7513,-109.9995,3476,1151.4,3.8809,34.5666,2,34.5661,2,25.7,2,26.2,2,116.6,2,44.4,2,0,2,3.19,2,-999,9,-999,9,-999,9,-999,9,2361.4,2,2376,2,25,34.74310712,3.792404279,27.47370529
33RO20071215,18,14,1,7,11007,2,20071220,1708,16.7513,-109.9995,3476,1333.9,3.3837,34.5881,2,34.5873,2,39.7,2,37.5,2,126.3,2,43.8,2,0,2,3.11,2,0.005,2,0.003,2,-999,9,-999,9,2364.8,2,2389,2,25,34.76599015,3.284622201,27.54173282
33RO20071215,18,14,1,6,11006,2,20071220,1708,16.7513,-109.9995,3476,1533.8,2.9371,34.6074,2,34.608,2,56.2,2,57,2,135.2,2,42.8,2,0,2,2.99,2,-999,9,-999,9,-999,9,-999,9,2364.5,2,2399.8,2,25,34.78655976,2.826296669,27.6004323
33RO20071215,18,14,1,5,11005,2,20071220,1708,16.7513,-109.9995,3476,1868.7,2.3867,34.6346,2,34.6348,2,79,2,78.9,2,146.7,2,41.2,2,0,2,2.8,2,0.001,2,0.001,2,-999,9,-999,9,2364.5,2,2427.2,4,25,34.81536093,2.255014706,27.67256134
33RO20071215,18,14,1,4,11004,2,20071220,1708,16.7513,-109.9995,3476,2268.1,1.9637,34.6574,2,34.6579,2,100.5,2,100.8,2,155.3,6,39.7,6,0,6,2.67,2,-999,9,-999,9,-999,9,-999,9,2359.8,2,2439.1,4,25,34.83934433,1.804349385,27.72765321
33RO20071215,18,14,1,3,11003,2,20071220,1708,16.7513,-109.9995,3476,2668,1.7685,34.6686,2,34.6685,2,112.4,2,112.8,2,159.3,6,38.8,6,0,6,2.59,2,0.003,2,0.003,2,-999,9,-999,9,2354.8,2,2442.6,4,25,34.85097827,1.576824238,27.75413502
33RO20071215,18,14,1,2,11002,2,20071220,1708,16.7513,-109.9995,3476,3067.4,1.7077,34.6743,2,34.6744,2,119.6,2,120.1,2,159.8,6,38.5,6,0,6,2.54,2,0.004,2,0.002,2,-999,9,-999,9,2352.4,2,2443.6,4,25,34.85677405,1.47936716,27.76592909
33RO20071215,18,14,1,1,11001,3,20071220,1708,16.7513,-109.9995,3476,3501.2,1.7149,34.6766,2,34.6773,2,123.9,2,122.4,2,159,2,38.2,2,0,2,2.52,2,0.004,6,0.004,6,-999,9,-999,9,2352.3,2,2446,2,25,34.85889691,1.442669237,27.77029197
33RO20071215,18,15,1,36,12017,2,20071221,13,16.1665,-110.0002,3669,5.9,26.9952,33.7879,2,33.7882,2,204.6,2,202.4,2,1.5,2,0.1,2,0,2,0.12,2,1.614,6,1.03,6,-999,1,1.3,2,1927.2,6,2235,2,25,33.94740383,27.04616462,21.80849029
33RO20071215,18,15,1,34,12049,2,20071221,13,16.1665,-110.0002,3669,17.1,26.9939,33.7869,2,33.7887,2,204.9,2,202.2,2,1.5,2,0.1,2,0,2,0.12,2,1.615,2,1.031,2,-999,9,-999,9,1927.1,2,2235.9,2,25,33.94641989,27.04233079,21.80898184
33RO20071215,18,15,1,33,12027,2,20071221,13,16.1665,-110.0002,3669,32.3,26.9546,33.7959,2,33.8009,2,204.6,2,201.8,2,1.5,2,0.2,2,0,2,0.13,2,1.617,2,1.029,2,-999,9,-999,9,1928.9,2,2235.9,2,25,33.95570193,26.99904528,21.82953931
33RO20071215,18,15,1,32,12023,2,20071221,13,16.1665,-110.0002,3669,52.8,22.216,34.4089,2,34.4261,2,139.9,2,126.9,2,6.3,2,8.2,2,0.23,2,0.99,2,-999,9,-999,9,-999,9,-999,9,2102.8,2,2285.5,2,25,34.57188406,22.22126796,23.71499493
33RO20071215,18,15,1,31,12037,2,20071221,13,16.1665,-110.0002,3669,73.3,16.3673,34.6189,2,34.6213,2,3.5,2,6,2,19,2,25.2,2,0.31,2,2.27,2,1.276,2,0.756,2,-999,9,-999,9,2228.3,2,2285.5,2,25,34.78337257,16.35574749,25.37768134
33RO20071215,18,15,1,30,12036,2,20071221,13,16.1665,-110.0002,3669,93.3,14.8892,34.7107,2,34.7211,2,4.3,2,2.2,2,23.5,2,24.5,2,0.48,2,2.38,2,1.038,2,0.611,2,-999,9,-999,9,2244,2,2295.2,2,25,34.8762543,14.87176398,25.78138596
33RO20071215,18,15,1,29,12044,2,20071221,13,16.1665,-110.0002,3669,117.5,13.4825,34.7799,2,34.7797,2,3.6,2,2.3,2,26.7,2,22.8,2,1.74,2,2.44,2,0.804,2,0.477,2,-999,9,-999,9,2253.9,2,2300.8,2,25,34.9465129,13.46017682,26.13325375
33RO20071215,18,15,1,26,12030,2,20071221,13,16.1665,-110.0002,3669,191,11.9382,34.7788,2,34.7785,2,2.8,2,2.7,2,31,2,23.5,2,2.19,2,2.48,2,0.464,2,0.282,2,-999,9,-999,9,2266.2,6,2304.9,2,25,34.94638881,11.90721707,26.43946665
